timestamp,pack_voltage,pack_current,soc,min_cell_volt,max_cell_volt,min_temp,max_temp,state,faults,cell_0_0,cell_0_1,cell_0_2,cell_0_3,cell_0_4,cell_0_5,cell_0_6,cell_0_7,cell_0_8,cell_0_9,cell_0_10,cell_0_11,cell_0_12,cell_0_13,cell_1_0,cell_1_1,cell_1_2,cell_1_3,cell_1_4,cell_1_5,cell_1_6,cell_1_7,cell_1_8,cell_1_9,cell_1_10,cell_1_11,cell_1_12,cell_1_13,bal_0_0,bal_0_1,bal_0_2,bal_0_3,bal_0_4,bal_0_5,bal_0_6,bal_0_7,bal_0_8,bal_0_9,bal_0_10,bal_0_11,bal_0_12,bal_0_13,bal_1_0,bal_1_1,bal_1_2,bal_1_3,bal_1_4,bal_1_5,bal_1_6,bal_1_7,bal_1_8,bal_1_9,bal_1_10,bal_1_11,bal_1_12,bal_1_13,temp_0_0,temp_0_1,temp_0_2,temp_0_3,temp_0_4,temp_0_5,temp_0_6,temp_1_0,temp_1_1,temp_1_2,temp_1_3,temp_1_4,temp_1_5,temp_1_6
1716795216436,96.9830,0.15625,104.4,3.4210,3.5083,23.305,23.946,3,,3.4232,3.4277,3.4245,3.4247,3.4221,3.4230,3.4290,3.4274,3.4261,3.4236,3.4210,3.4309,3.4212,3.4261,3.5043,3.4987,3.5046,3.5034,3.5052,3.5002,3.5002,3.5056,3.5057,3.5008,3.4987,3.4964,3.5007,3.5078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,23.946,23.752,23.690,23.305,23.629,23.940,23.675,23.701,23.787,23.961,23.875,23.860,23.539,23.644
1716795216678,96.9847,0.15625,104.4,3.4210,3.5083,23.323,23.955,3,,3.4230,3.4277,3.4248,3.4247,3.4222,3.4232,3.4291,3.4271,3.4262,3.4236,3.4210,3.4311,3.4215,3.4264,3.5043,3.4987,3.5043,3.5031,3.5056,3.5005,3.5004,3.5059,3.5052,3.5007,3.4988,3.4964,3.5008,3.5083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,23.946,23.768,23.702,23.323,23.644,23.955,23.686,23.717,23.799,23.946,23.869,23.858,23.528,23.637
1716795216696,96.9847,0.15625,104.4,3.4210,3.5083,23.323,23.955,3,,3.4230,3.4277,3.4248,3.4247,3.4222,3.4232,3.4291,3.4271,3.4262,3.4236,3.4210,3.4311,3.4215,3.4264,3.5043,3.4987,3.5043,3.5031,3.5056,3.5005,3.5004,3.5059,3.5052,3.5007,3.4988,3.4964,3.5008,3.5083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,23.946,23.768,23.702,23.323,23.644,23.955,23.686,23.717,23.799,23.946,23.869,23.858,23.528,23.637
1716795216938,96.9845,0.15625,104.4,3.4212,3.5080,23.325,23.950,3,,3.4233,3.4282,3.4247,3.4247,3.4222,3.4230,3.4291,3.4273,3.4264,3.4239,3.4212,3.4314,3.4213,3.4262,3.5043,3.4987,3.5043,3.5031,3.5056,3.5005,3.5004,3.5059,3.5052,3.5007,3.4988,3.4964,3.5008,3.5083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,23.942,23.752,23.682,23.325,23.624,23.937,23.690,23.717,23.799,23.946,23.869,23.858,23.528,23.637
1716795217179,96.9839,0.15625,104.4,3.4212,3.5083,23.323,23.955,3,,3.4229,3.4279,3.4248,3.4248,3.4222,3.4230,3.4288,3.4270,3.4262,3.4238,3.4212,3.4314,3.4215,3.4262,3.5046,3.4988,3.5040,3.5031,3.5054,3.5005,3.5001,3.5056,3.5057,3.5005,3.4984,3.4962,3.5010,3.5083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,23.955,23.767,23.702,23.323,23.631,23.940,23.697,23.708,23.792,23.942,23.869,23.864,23.534,23.635
1716795217195,96.9839,0.15625,104.4,3.4212,3.5083,23.323,23.955,3,,3.4229,3.4279,3.4248,3.4248,3.4222,3.4230,3.4288,3.4270,3.4262,3.4238,3.4212,3.4314,3.4215,3.4262,3.5046,3.4988,3.5040,3.5031,3.5054,3.5005,3.5001,3.5056,3.5057,3.5005,3.4984,3.4962,3.5010,3.5083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,23.955,23.767,23.702,23.323,23.631,23.940,23.697,23.708,23.792,23.942,23.869,23.864,23.534,23.635
1716795217439,96.9847,0.15625,104.4,3.4210,3.5083,23.323,23.946,3,,3.4232,3.4279,3.4245,3.4247,3.4225,3.4235,3.4291,3.4274,3.4259,3.4238,3.4210,3.4311,3.4213,3.4261,3.5046,3.4988,3.5040,3.5031,3.5054,3.5005,3.5001,3.5056,3.5057,3.5005,3.4984,3.4962,3.5010,3.5083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,23.946,23.763,23.686,23.323,23.640,23.946,23.691,23.708,23.792,23.942,23.869,23.864,23.534,23.635
1716795217679,96.9826,0.15625,104.4,3.4210,3.5081,23.311,23.950,3,,3.4230,3.4277,3.4247,3.4245,3.4219,3.4230,3.4293,3.4273,3.4261,3.4236,3.4210,3.4314,3.4212,3.4261,3.5045,3.4987,3.5043,3.5030,3.5054,3.5004,3.5002,3.5056,3.5056,3.5007,3.4985,3.4961,3.5008,3.5081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,23.946,23.752,23.695,23.311,23.629,23.940,23.682,23.702,23.783,23.950,23.858,23.864,23.518,23.635
1716795217695,96.9826,0.15625,104.4,3.4210,3.5081,23.311,23.950,3,,3.4230,3.4277,3.4247,3.4245,3.4219,3.4230,3.4293,3.4273,3.4261,3.4236,3.4210,3.4314,3.4212,3.4261,3.5045,3.4987,3.5043,3.5030,3.5054,3.5004,3.5002,3.5056,3.5056,3.5007,3.4985,3.4961,3.5008,3.5081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,23.946,23.752,23.695,23.311,23.629,23.940,23.682,23.702,23.783,23.950,23.858,23.864,23.518,23.635
1716795217939,96.9832,0.15625,104.4,3.4212,3.5080,23.300,23.951,3,,3.4230,3.4277,3.4244,3.4247,3.4221,3.4230,3.4291,3.4273,3.4261,3.4238,3.4212,3.4312,3.4212,3.4262,3.5045,3.4987,3.5043,3.5030,3.5054,3.5004,3.5002,3.5056,3.5056,3.5007,3.4985,3.4961,3.5008,3.5081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,23.942,23.752,23.691,23.300,23.629,23.942,23.695,23.702,23.783,23.950,23.858,23.864,23.518,23.635
1716795218179,96.9836,0.15625,104.4,3.4210,3.5081,23.329,23.957,3,,3.4232,3.4280,3.4248,3.4247,3.4224,3.4233,3.4290,3.4273,3.4261,3.4238,3.4210,3.4312,3.4216,3.4265,3.5040,3.4984,3.5043,3.5030,3.5054,3.5005,3.4999,3.5056,3.5056,3.5004,3.4987,3.4961,3.5008,3.5081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,23.957,23.757,23.702,23.329,23.640,23.946,23.690,23.702,23.798,23.946,23.864,23.869,23.519,23.637
1716795218195,96.9836,0.15625,104.4,3.4210,3.5081,23.329,23.957,3,,3.4232,3.4280,3.4248,3.4247,3.4224,3.4233,3.4290,3.4273,3.4261,3.4238,3.4210,3.4312,3.4216,3.4265,3.5040,3.4984,3.5043,3.5030,3.5054,3.5005,3.4999,3.5056,3.5056,3.5004,3.4987,3.4961,3.5008,3.5081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,23.957,23.757,23.702,23.329,23.640,23.946,23.690,23.702,23.798,23.946,23.864,23.869,23.519,23.637
1716795218437,96.9842,0.15625,104.4,3.4212,3.5078,23.316,23.951,3,,3.4233,3.4277,3.4247,3.4245,3.4222,3.4233,3.4290,3.4273,3.4261,3.4238,3.4212,3.4317,3.4215,3.4264,3.5040,3.4984,3.5043,3.5030,3.5054,3.5005,3.4999,3.5056,3.5056,3.5004,3.4987,3.4961,3.5008,3.5081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,23.940,23.752,23.690,23.316,23.620,23.946,23.677,23.702,23.798,23.946,23.864,23.869,23.519,23.637
1716795218679,96.9829,0.15625,104.4,3.4210,3.5075,23.329,23.957,3,,3.4230,3.4279,3.4245,3.4247,3.4221,3.4232,3.4288,3.4273,3.4264,3.4239,3.4210,3.4314,3.4215,3.4264,3.5042,3.4985,3.5043,3.5030,3.5059,3.5007,3.5002,3.5057,3.5054,3.5005,3.4984,3.4961,3.5005,3.5075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,23.957,23.768,23.706,23.329,23.646,23.950,23.701,23.708,23.789,23.940,23.864,23.858,23.523,23.635
1716795218695,96.9829,0.15625,104.4,3.4210,3.5075,23.329,23.957,3,,3.4230,3.4279,3.4245,3.4247,3.4221,3.4232,3.4288,3.4273,3.4264,3.4239,3.4210,3.4314,3.4215,3.4264,3.5042,3.4985,3.5043,3.5030,3.5059,3.5007,3.5002,3.5057,3.5054,3.5005,3.4984,3.4961,3.5005,3.5075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,23.957,23.768,23.706,23.329,23.646,23.950,23.701,23.708,23.789,23.940,23.864,23.858,23.523,23.635
1716795218936,96.9833,0.15625,104.4,3.4210,3.5080,23.320,23.955,3,,3.4232,3.4279,3.4245,3.4245,3.4222,3.4232,3.4294,3.4273,3.4262,3.4239,3.4210,3.4312,3.4216,3.4264,3.5042,3.4985,3.5043,3.5030,3.5059,3.5007,3.5002,3.5057,3.5054,3.5005,3.4984,3.4961,3.5005,3.5075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,23.950,23.761,23.712,23.320,23.640,23.951,23.690,23.708,23.789,23.940,23.864,23.858,23.523,23.635
1716795219179,96.9842,0.15625,104.4,3.4212,3.5081,23.325,23.955,3,,3.4230,3.4280,3.4247,3.4248,3.4222,3.4232,3.4294,3.4274,3.4261,3.4239,3.4212,3.4314,3.4215,3.4262,3.5045,3.4988,3.5043,3.5030,3.5056,3.5005,3.5001,3.5056,3.5054,3.5004,3.4984,3.4959,3.5007,3.5081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,23.955,23.757,23.690,23.325,23.635,23.942,23.691,23.702,23.794,23.950,23.860,23.854,23.532,23.635
1716795219196,96.9842,0.15625,104.4,3.4212,3.5081,23.325,23.955,3,,3.4230,3.4280,3.4247,3.4248,3.4222,3.4232,3.4294,3.4274,3.4261,3.4239,3.4212,3.4314,3.4215,3.4262,3.5045,3.4988,3.5043,3.5030,3.5056,3.5005,3.5001,3.5056,3.5054,3.5004,3.4984,3.4959,3.5007,3.5081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,23.955,23.757,23.690,23.325,23.635,23.942,23.691,23.702,23.794,23.950,23.860,23.854,23.532,23.635
1716795219439,96.9832,0.15625,104.4,3.4210,3.5077,23.320,23.961,3,,3.4233,3.4280,3.4244,3.4245,3.4224,3.4233,3.4291,3.4271,3.4264,3.4238,3.4210,3.4312,3.4216,3.4262,3.5045,3.4988,3.5043,3.5030,3.5056,3.5005,3.5001,3.5056,3.5054,3.5004,3.4984,3.4959,3.5007,3.5081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,23.961,23.767,23.690,23.320,23.631,23.955,23.695,23.702,23.794,23.950,23.860,23.854,23.532,23.635
1716795219677,96.9827,0.15625,104.4,3.4212,3.5081,23.325,23.957,3,,3.4232,3.4280,3.4250,3.4247,3.4222,3.4233,3.4291,3.4273,3.4261,3.4236,3.4212,3.4312,3.4213,3.4264,3.5043,3.4985,3.5043,3.5030,3.5051,3.5002,3.5001,3.5056,3.5052,3.5004,3.4984,3.4961,3.5008,3.5081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,23.957,23.763,23.702,23.325,23.635,23.957,23.695,23.715,23.803,23.955,23.864,23.878,23.532,23.635
1716795219694,96.9827,0.15625,104.4,3.4212,3.5081,23.325,23.957,3,,3.4232,3.4280,3.4250,3.4247,3.4222,3.4233,3.4291,3.4273,3.4261,3.4236,3.4212,3.4312,3.4213,3.4264,3.5043,3.4985,3.5043,3.5030,3.5051,3.5002,3.5001,3.5056,3.5052,3.5004,3.4984,3.4961,3.5008,3.5081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,23.957,23.763,23.702,23.325,23.635,23.957,23.695,23.715,23.803,23.955,23.864,23.878,23.532,23.635
1716795219938,96.9832,0.15625,104.4,3.4215,3.5078,23.329,23.961,3,,3.4232,3.4280,3.4248,3.4247,3.4222,3.4233,3.4291,3.4273,3.4264,3.4239,3.4215,3.4314,3.4216,3.4264,3.5043,3.4985,3.5043,3.5030,3.5051,3.5002,3.5001,3.5056,3.5052,3.5004,3.4984,3.4961,3.5008,3.5081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,23.961,23.768,23.702,23.329,23.635,23.950,23.701,23.715,23.803,23.955,23.864,23.878,23.532,23.635
1716795220176,96.9839,0.15625,104.5,3.4210,3.5078,23.320,23.961,3,,3.4232,3.4280,3.4247,3.4245,3.4222,3.4235,3.4291,3.4273,3.4262,3.4239,3.4210,3.4312,3.4215,3.4265,3.5042,3.4984,3.5045,3.5031,3.5057,3.5007,3.4999,3.5054,3.5054,3.5004,3.4985,3.4962,3.5008,3.5078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,23.951,23.767,23.695,23.320,23.637,23.951,23.691,23.712,23.798,23.961,23.869,23.869,23.532,23.646
1716795220194,96.9839,0.15625,104.5,3.4210,3.5078,23.320,23.961,3,,3.4232,3.4280,3.4247,3.4245,3.4222,3.4235,3.4291,3.4273,3.4262,3.4239,3.4210,3.4312,3.4215,3.4265,3.5042,3.4984,3.5045,3.5031,3.5057,3.5007,3.4999,3.5054,3.5054,3.5004,3.4985,3.4962,3.5008,3.5078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,23.951,23.767,23.695,23.320,23.637,23.951,23.691,23.712,23.798,23.961,23.869,23.869,23.532,23.646
1716795220437,96.9841,0.15625,104.5,3.4210,3.5080,23.323,23.961,3,,3.4232,3.4279,3.4245,3.4247,3.4222,3.4230,3.4296,3.4276,3.4264,3.4239,3.4210,3.4312,3.4215,3.4264,3.5042,3.4984,3.5045,3.5031,3.5057,3.5007,3.4999,3.5054,3.5054,3.5004,3.4985,3.4962,3.5008,3.5078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,23.950,23.761,23.691,23.323,23.637,23.946,23.697,23.712,23.798,23.961,23.869,23.869,23.532,23.646
1716795220680,96.9844,0.15625,104.5,3.4210,3.5080,23.311,23.951,3,,3.4232,3.4280,3.4245,3.4245,3.4225,3.4232,3.4293,3.4276,3.4261,3.4236,3.4210,3.4314,3.4213,3.4262,3.5043,3.4987,3.5045,3.5031,3.5054,3.5004,3.5002,3.5056,3.5054,3.5007,3.4987,3.4959,3.5011,3.5080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,23.951,23.748,23.695,23.311,23.620,23.935,23.686,23.706,23.794,23.950,23.869,23.869,23.538,23.644
1716795220694,96.9844,0.15625,104.5,3.4210,3.5080,23.311,23.951,3,,3.4232,3.4280,3.4245,3.4245,3.4225,3.4232,3.4293,3.4276,3.4261,3.4236,3.4210,3.4314,3.4213,3.4262,3.5043,3.4987,3.5045,3.5031,3.5054,3.5004,3.5002,3.5056,3.5054,3.5007,3.4987,3.4959,3.5011,3.5080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,23.951,23.748,23.695,23.311,23.620,23.935,23.686,23.706,23.794,23.950,23.869,23.869,23.538,23.644
1716795220937,96.9852,0.15625,104.5,3.4213,3.5081,23.329,23.957,3,,3.4233,3.4280,3.4248,3.4247,3.4224,3.4232,3.4293,3.4273,3.4261,3.4239,3.4213,3.4314,3.4218,3.4264,3.5043,3.4987,3.5045,3.5031,3.5054,3.5004,3.5002,3.5056,3.5054,3.5007,3.4987,3.4959,3.5011,3.5080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,23.957,23.767,23.682,23.329,23.640,23.940,23.695,23.706,23.794,23.950,23.869,23.869,23.538,23.644
1716795221179,96.9842,0.15625,104.5,3.4212,3.5078,23.331,23.955,3,,3.4235,3.4282,3.4248,3.4250,3.4224,3.4233,3.4294,3.4273,3.4264,3.4239,3.4212,3.4312,3.4215,3.4264,3.5045,3.4987,3.5042,3.5031,3.5052,3.5002,3.5002,3.5057,3.5051,3.5004,3.4984,3.4956,3.5007,3.5078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,23.955,23.757,23.697,23.331,23.644,23.940,23.697,23.702,23.789,23.951,23.864,23.865,23.523,23.640
1716795221195,96.9842,0.15625,104.5,3.4212,3.5078,23.331,23.955,3,,3.4235,3.4282,3.4248,3.4250,3.4224,3.4233,3.4294,3.4273,3.4264,3.4239,3.4212,3.4312,3.4215,3.4264,3.5045,3.4987,3.5042,3.5031,3.5052,3.5002,3.5002,3.5057,3.5051,3.5004,3.4984,3.4956,3.5007,3.5078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,23.955,23.757,23.697,23.331,23.644,23.940,23.697,23.702,23.789,23.951,23.864,23.865,23.523,23.640
1716795221438,96.9841,0.15625,104.5,3.4212,3.5080,23.334,23.962,3,,3.4233,3.4280,3.4248,3.4247,3.4222,3.4232,3.4291,3.4274,3.4262,3.4239,3.4212,3.4315,3.4215,3.4264,3.5045,3.4987,3.5042,3.5031,3.5052,3.5002,3.5002,3.5057,3.5051,3.5004,3.4984,3.4956,3.5007,3.5078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,23.957,23.761,23.702,23.334,23.644,23.950,23.695,23.702,23.789,23.951,23.864,23.865,23.523,23.640
1716795221676,96.9824,0.15625,104.5,3.4213,3.5078,23.325,23.957,3,,3.4232,3.4280,3.4247,3.4247,3.4225,3.4235,3.4294,3.4274,3.4262,3.4238,3.4213,3.4314,3.4213,3.4262,3.5043,3.4987,3.5040,3.5031,3.5052,3.5002,3.5001,3.5054,3.5051,3.5002,3.4984,3.4958,3.5004,3.5078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,23.957,23.767,23.701,23.325,23.635,23.950,23.697,23.715,23.794,23.951,23.865,23.871,23.525,23.635
1716795221695,96.9824,0.15625,104.5,3.4213,3.5078,23.325,23.957,3,,3.4232,3.4280,3.4247,3.4247,3.4225,3.4235,3.4294,3.4274,3.4262,3.4238,3.4213,3.4314,3.4213,3.4262,3.5043,3.4987,3.5040,3.5031,3.5052,3.5002,3.5001,3.5054,3.5051,3.5002,3.4984,3.4958,3.5004,3.5078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,23.957,23.767,23.701,23.325,23.635,23.950,23.697,23.715,23.794,23.951,23.865,23.871,23.525,23.635
1716795221936,96.9832,0.15625,104.5,3.4213,3.5081,23.320,23.961,3,,3.4232,3.4282,3.4248,3.4251,3.4224,3.4235,3.4291,3.4271,3.4262,3.4239,3.4213,3.4315,3.4213,3.4264,3.5043,3.4987,3.5040,3.5031,3.5052,3.5002,3.5001,3.5054,3.5051,3.5002,3.4984,3.4958,3.5004,3.5078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,23.957,23.761,23.706,23.320,23.644,23.961,23.708,23.715,23.794,23.951,23.865,23.871,23.525,23.635
1716795222176,96.9847,0.15625,104.5,3.4213,3.5080,23.320,23.955,3,,3.4232,3.4282,3.4248,3.4250,3.4224,3.4233,3.4294,3.4274,3.4264,3.4239,3.4213,3.4315,3.4218,3.4264,3.5043,3.4985,3.5045,3.5031,3.5052,3.5004,3.4998,3.5054,3.5052,3.5002,3.4984,3.4958,3.5008,3.5080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,23.951,23.763,23.695,23.320,23.637,23.955,23.691,23.708,23.792,23.951,23.864,23.880,23.523,23.631
1716795222194,96.9847,0.15625,104.5,3.4213,3.5080,23.320,23.955,3,,3.4232,3.4282,3.4248,3.4250,3.4224,3.4233,3.4294,3.4274,3.4264,3.4239,3.4213,3.4315,3.4218,3.4264,3.5043,3.4985,3.5045,3.5031,3.5052,3.5004,3.4998,3.5054,3.5052,3.5002,3.4984,3.4958,3.5008,3.5080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,23.951,23.763,23.695,23.320,23.637,23.955,23.691,23.708,23.792,23.951,23.864,23.880,23.523,23.631
1716795222436,96.9853,0.15625,104.5,3.4213,3.5080,23.329,23.961,3,,3.4233,3.4282,3.4247,3.4248,3.4225,3.4232,3.4293,3.4276,3.4262,3.4239,3.4213,3.4315,3.4218,3.4265,3.5043,3.4985,3.5045,3.5031,3.5052,3.5004,3.4998,3.5054,3.5052,3.5002,3.4984,3.4958,3.5008,3.5080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,23.961,23.772,23.702,23.329,23.649,23.957,23.686,23.708,23.792,23.951,23.864,23.880,23.523,23.631
1716795222679,96.9838,0.15625,104.5,3.4213,3.5078,23.336,23.957,3,,3.4233,3.4282,3.4248,3.4250,3.4224,3.4232,3.4296,3.4276,3.4265,3.4239,3.4213,3.4314,3.4213,3.4262,3.5045,3.4987,3.5042,3.5028,3.5052,3.5002,3.4999,3.5052,3.5054,3.5004,3.4982,3.4958,3.5007,3.5078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,23.957,23.781,23.708,23.336,23.644,23.957,23.691,23.717,23.789,23.957,23.871,23.865,23.538,23.646
1716795222694,96.9838,0.15625,104.5,3.4213,3.5078,23.336,23.957,3,,3.4233,3.4282,3.4248,3.4250,3.4224,3.4232,3.4296,3.4276,3.4265,3.4239,3.4213,3.4314,3.4213,3.4262,3.5045,3.4987,3.5042,3.5028,3.5052,3.5002,3.4999,3.5052,3.5054,3.5004,3.4982,3.4958,3.5007,3.5078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,23.957,23.781,23.708,23.336,23.644,23.957,23.691,23.717,23.789,23.957,23.871,23.865,23.538,23.646
1716795222936,96.9824,0.15625,104.5,3.4212,3.5077,23.329,23.957,3,,3.4233,3.4282,3.4245,3.4248,3.4224,3.4235,3.4293,3.4274,3.4264,3.4239,3.4212,3.4315,3.4215,3.4262,3.5045,3.4987,3.5042,3.5028,3.5052,3.5002,3.4999,3.5052,3.5054,3.5004,3.4982,3.4958,3.5007,3.5078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,23.957,23.772,23.708,23.329,23.637,23.955,23.695,23.717,23.789,23.957,23.871,23.865,23.538,23.646
1716795223177,96.9832,0.15625,104.5,3.4212,3.5078,23.329,23.957,3,,3.4233,3.4282,3.4251,3.4248,3.4225,3.4233,3.4294,3.4276,3.4264,3.4238,3.4212,3.4315,3.4215,3.4264,3.5040,3.4984,3.5043,3.5031,3.5052,3.5001,3.4999,3.5051,3.5052,3.5002,3.4984,3.4958,3.5005,3.5078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,23.957,23.761,23.697,23.329,23.640,23.946,23.691,23.701,23.787,23.940,23.865,23.858,23.523,23.637
1716795223194,96.9832,0.15625,104.5,3.4212,3.5078,23.329,23.957,3,,3.4233,3.4282,3.4251,3.4248,3.4225,3.4233,3.4294,3.4276,3.4264,3.4238,3.4212,3.4315,3.4215,3.4264,3.5040,3.4984,3.5043,3.5031,3.5052,3.5001,3.4999,3.5051,3.5052,3.5002,3.4984,3.4958,3.5005,3.5078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,23.957,23.761,23.697,23.329,23.640,23.946,23.691,23.701,23.787,23.940,23.865,23.858,23.523,23.637
1716795223435,96.9841,0.15625,104.5,3.4212,3.5078,23.340,23.962,3,,3.4232,3.4282,3.4247,3.4250,3.4225,3.4233,3.4294,3.4276,3.4264,3.4239,3.4212,3.4314,3.4218,3.4267,3.5040,3.4984,3.5043,3.5031,3.5052,3.5001,3.4999,3.5051,3.5052,3.5002,3.4984,3.4958,3.5005,3.5078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,23.962,23.774,23.708,23.340,23.646,23.962,23.701,23.701,23.787,23.940,23.865,23.858,23.523,23.637
1716795223676,96.9850,0.140625,104.5,3.4210,3.5075,23.334,23.961,3,,3.4235,3.4283,3.4248,3.4250,3.4224,3.4233,3.4296,3.4274,3.4264,3.4241,3.4210,3.4315,3.4218,3.4267,3.5043,3.4984,3.5042,3.5030,3.5052,3.5002,3.5001,3.5056,3.5054,3.5004,3.4987,3.4959,3.5004,3.5075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,23.961,23.767,23.701,23.334,23.631,23.940,23.686,23.715,23.787,23.951,23.869,23.864,23.525,23.631
1716795223695,96.9850,0.140625,104.5,3.4210,3.5075,23.334,23.961,3,,3.4235,3.4283,3.4248,3.4250,3.4224,3.4233,3.4296,3.4274,3.4264,3.4241,3.4210,3.4315,3.4218,3.4267,3.5043,3.4984,3.5042,3.5030,3.5052,3.5002,3.5001,3.5056,3.5054,3.5004,3.4987,3.4959,3.5004,3.5075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,23.961,23.767,23.701,23.334,23.631,23.940,23.686,23.715,23.787,23.951,23.869,23.864,23.525,23.631
