timestamp,pack_voltage,pack_current,soc,min_cell_volt,max_cell_volt,min_temp,max_temp,state,faults,cell_0_0,cell_0_1,cell_0_2,cell_0_3,cell_0_4,cell_0_5,cell_0_6,cell_0_7,cell_0_8,cell_0_9,cell_0_10,cell_0_11,bal_0_0,bal_0_1,bal_0_2,bal_0_3,bal_0_4,bal_0_5,bal_0_6,bal_0_7,bal_0_8,bal_0_9,bal_0_10,bal_0_11,temp_0_0
1716815597028,39.6484,0,0.0,3.2489,3.3569,25.024,25.024,3,,3.3569,3.3499,3.3380,3.3292,3.3188,3.3087,3.2996,3.2893,3.2796,3.2698,3.2597,3.2489,0,0,0,0,0,0,0,0,0,0,0,0,25.024
1716815597268,39.6475,0,0.0,3.2486,3.3577,25.019,25.019,3,,3.3577,3.3502,3.3379,3.3293,3.3188,3.3081,3.2991,3.2898,3.2796,3.2693,3.2591,3.2486,0,0,0,0,0,0,0,0,0,0,0,0,25.024
1716815597288,39.6475,0,0.0,3.2486,3.3577,25.019,25.019,3,,3.3577,3.3502,3.3379,3.3293,3.3188,3.3081,3.2991,3.2898,3.2796,3.2693,3.2591,3.2486,0,0,0,0,0,0,0,0,0,0,0,0,25.019
1716815597508,39.6487,0,0.0,3.2494,3.3569,25.024,25.024,3,,3.3569,3.3504,3.3377,3.3295,3.3189,3.3086,3.2996,3.2895,3.2797,3.2693,3.2593,3.2494,0,0,0,0,0,0,0,0,0,0,0,0,25.019
1716815597528,39.6487,0,0.0,3.2494,3.3569,25.024,25.024,3,,3.3569,3.3504,3.3377,3.3295,3.3189,3.3086,3.2996,3.2895,3.2797,3.2693,3.2593,3.2494,0,0,0,0,0,0,0,0,0,0,0,0,25.024
1716815597770,39.6503,0,0.0,3.2489,3.3569,25.023,25.023,3,,3.3569,3.3505,3.3382,3.3295,3.3188,3.3087,3.3000,3.2901,3.2793,3.2701,3.2593,3.2489,0,0,0,0,0,0,0,0,0,0,0,0,25.024
1716815597788,39.6503,0,0.0,3.2489,3.3569,25.023,25.023,3,,3.3569,3.3505,3.3382,3.3295,3.3188,3.3087,3.3000,3.2901,3.2793,3.2701,3.2593,3.2489,0,0,0,0,0,0,0,0,0,0,0,0,25.023
1716815598008,39.6512,0,0.0,3.2487,3.3572,25.014,25.014,3,,3.3572,3.3501,3.3380,3.3298,3.3191,3.3095,3.2997,3.2901,3.2797,3.2700,3.2593,3.2487,0,0,0,0,0,0,0,0,0,0,0,0,25.023
1716815598028,39.6512,0,0.0,3.2487,3.3572,25.014,25.014,3,,3.3572,3.3501,3.3380,3.3298,3.3191,3.3095,3.2997,3.2901,3.2797,3.2700,3.2593,3.2487,0,0,0,0,0,0,0,0,0,0,0,0,25.014
1716815598270,39.6475,0,0.0,3.2483,3.3569,25.014,25.014,3,,3.3569,3.3502,3.3379,3.3298,3.3189,3.3086,3.2997,3.2896,3.2791,3.2695,3.2590,3.2483,0,0,0,0,0,0,0,0,0,0,0,0,25.014
1716815598288,39.6475,0,0.0,3.2483,3.3569,25.014,25.014,3,,3.3569,3.3502,3.3379,3.3298,3.3189,3.3086,3.2997,3.2896,3.2791,3.2695,3.2590,3.2483,0,0,0,0,0,0,0,0,0,0,0,0,25.014
1716815598508,39.6469,0,0.0,3.2494,3.3557,25.028,25.028,3,,3.3557,3.3493,3.3377,3.3295,3.3197,3.3095,3.2986,3.2892,3.2797,3.2698,3.2588,3.2494,0,0,0,0,0,0,0,0,0,0,0,0,25.014
1716815598528,39.6469,0,0.0,3.2494,3.3557,25.028,25.028,3,,3.3557,3.3493,3.3377,3.3295,3.3197,3.3095,3.2986,3.2892,3.2797,3.2698,3.2588,3.2494,0,0,0,0,0,0,0,0,0,0,0,0,25.028
1716815598768,39.6440,0,0.0,3.2487,3.3563,25.010,25.010,3,,3.3563,3.3498,3.3374,3.3292,3.3191,3.3087,3.2993,3.2893,3.2793,3.2690,3.2579,3.2487,0,0,0,0,0,0,0,0,0,0,0,0,25.028
1716815598788,39.6440,0,0.0,3.2487,3.3563,25.010,25.010,3,,3.3563,3.3498,3.3374,3.3292,3.3191,3.3087,3.2993,3.2893,3.2793,3.2690,3.2579,3.2487,0,0,0,0,0,0,0,0,0,0,0,0,25.010
1716815599012,39.6484,0,0.0,3.2494,3.3565,25.019,25.019,3,,3.3565,3.3496,3.3379,3.3292,3.3195,3.3090,3.2994,3.2895,3.2796,3.2695,3.2594,3.2494,0,0,0,0,0,0,0,0,0,0,0,0,25.010
1716815599028,39.6484,0,0.0,3.2494,3.3565,25.019,25.019,3,,3.3565,3.3496,3.3379,3.3292,3.3195,3.3090,3.2994,3.2895,3.2796,3.2695,3.2594,3.2494,0,0,0,0,0,0,0,0,0,0,0,0,25.019
1716815599268,39.6515,0,0.0,3.2491,3.3571,25.019,25.019,3,,3.3571,3.3508,3.3385,3.3305,3.3189,3.3087,3.3002,3.2903,3.2791,3.2693,3.2590,3.2491,0,0,0,0,0,0,0,0,0,0,0,0,25.019
1716815599288,39.6515,0,0.0,3.2491,3.3571,25.019,25.019,3,,3.3571,3.3508,3.3385,3.3305,3.3189,3.3087,3.3002,3.2903,3.2791,3.2693,3.2590,3.2491,0,0,0,0,0,0,0,0,0,0,0,0,25.019
1716815599508,39.6483,0,0.0,3.2486,3.3562,25.008,25.008,3,,3.3562,3.3499,3.3382,3.3298,3.3194,3.3095,3.2990,3.2895,3.2793,3.2700,3.2591,3.2486,0,0,0,0,0,0,0,0,0,0,0,0,25.019
1716815599528,39.6483,0,0.0,3.2486,3.3562,25.008,25.008,3,,3.3562,3.3499,3.3382,3.3298,3.3194,3.3095,3.2990,3.2895,3.2793,3.2700,3.2591,3.2486,0,0,0,0,0,0,0,0,0,0,0,0,25.008
1716815599768,39.6452,0,0.0,3.2487,3.3566,25.019,25.019,3,,3.3566,3.3499,3.3377,3.3289,3.3185,3.3083,3.2996,3.2901,3.2791,3.2690,3.2588,3.2487,0,0,0,0,0,0,0,0,0,0,0,0,25.008
1716815599788,39.6452,0,0.0,3.2487,3.3566,25.019,25.019,3,,3.3566,3.3499,3.3377,3.3289,3.3185,3.3083,3.2996,3.2901,3.2791,3.2690,3.2588,3.2487,0,0,0,0,0,0,0,0,0,0,0,0,25.019
1716815600008,39.6460,0,0.0,3.2483,3.3565,25.019,25.019,3,,3.3565,3.3499,3.3380,3.3298,3.3191,3.3092,3.2991,3.2893,3.2793,3.2693,3.2582,3.2483,0,0,0,0,0,0,0,0,0,0,0,0,25.019
1716815600028,39.6460,0,0.0,3.2483,3.3565,25.019,25.019,3,,3.3565,3.3499,3.3380,3.3298,3.3191,3.3092,3.2991,3.2893,3.2793,3.2693,3.2582,3.2483,0,0,0,0,0,0,0,0,0,0,0,0,25.019
1716815600268,39.6492,0,0.0,3.2491,3.3565,25.019,25.019,3,,3.3565,3.3499,3.3383,3.3301,3.3194,3.3087,3.2994,3.2895,3.2796,3.2698,3.2590,3.2491,0,0,0,0,0,0,0,0,0,0,0,0,25.019
1716815600288,39.6492,0,0.0,3.2491,3.3565,25.019,25.019,3,,3.3565,3.3499,3.3383,3.3301,3.3194,3.3087,3.2994,3.2895,3.2796,3.2698,3.2590,3.2491,0,0,0,0,0,0,0,0,0,0,0,0,25.019
1716815600508,39.6471,0,0.0,3.2484,3.3569,25.023,25.023,3,,3.3569,3.3507,3.3377,3.3295,3.3194,3.3084,3.2997,3.2893,3.2788,3.2695,3.2587,3.2484,0,0,0,0,0,0,0,0,0,0,0,0,25.019
1716815600528,39.6471,0,0.0,3.2484,3.3569,25.023,25.023,3,,3.3569,3.3507,3.3377,3.3295,3.3194,3.3084,3.2997,3.2893,3.2788,3.2695,3.2587,3.2484,0,0,0,0,0,0,0,0,0,0,0,0,25.023
1716815600768,39.6503,0,0.0,3.2491,3.3569,25.008,25.008,3,,3.3569,3.3502,3.3388,3.3298,3.3189,3.3092,3.2999,3.2895,3.2790,3.2698,3.2593,3.2491,0,0,0,0,0,0,0,0,0,0,0,0,25.023
