timestamp,pack_voltage,pack_current,soc,min_cell_volt,max_cell_volt,min_temp,max_temp,state,faults,cell_0_0,cell_0_1,cell_0_2,cell_0_3,cell_0_4,cell_0_5,cell_0_6,cell_0_7,cell_0_8,cell_0_9,cell_0_10,cell_0_11,bal_0_0,bal_0_1,bal_0_2,bal_0_3,bal_0_4,bal_0_5,bal_0_6,bal_0_7,bal_0_8,bal_0_9,bal_0_10,bal_0_11
1716816966697,39.6503,0,0.0,3.2466,3.3591,100.000,-20.000,3,,3.2466,3.2602,3.2681,3.2797,3.2892,3.2993,3.3096,3.3200,3.3298,3.3395,3.3492,3.3591,0,0,0,0,0,0,0,0,0,0,0,0
1716816966937,39.6506,0,0.0,3.2471,3.3589,100.000,-20.000,3,,3.2466,3.2602,3.2681,3.2797,3.2892,3.2993,3.3096,3.3200,3.3298,3.3395,3.3492,3.3591,0,0,0,0,0,0,0,0,0,0,0,0
1716816966958,39.6506,0,0.0,3.2471,3.3589,100.000,-20.000,3,,3.2471,3.2603,3.2683,3.2797,3.2890,3.2993,3.3096,3.3199,3.3298,3.3397,3.3490,3.3589,0,0,0,0,0,0,0,0,0,0,0,0
1716816967197,39.6498,0,0.0,3.2468,3.3589,100.000,-20.000,3,,3.2471,3.2603,3.2683,3.2797,3.2890,3.2993,3.3096,3.3199,3.3298,3.3397,3.3490,3.3589,0,0,0,0,0,0,0,0,0,0,0,0
1716816967437,39.6503,0,0.0,3.2469,3.3589,100.000,-20.000,3,,3.2469,3.2602,3.2681,3.2797,3.2892,3.2993,3.3095,3.3199,3.3296,3.3397,3.3493,3.3589,0,0,0,0,0,0,0,0,0,0,0,0
1716816967456,39.6503,0,0.0,3.2469,3.3589,100.000,-20.000,3,,3.2469,3.2602,3.2681,3.2797,3.2892,3.2993,3.3095,3.3199,3.3296,3.3397,3.3493,3.3589,0,0,0,0,0,0,0,0,0,0,0,0
1716816967697,39.6507,0,0.0,3.2471,3.3589,100.000,-20.000,3,,3.2471,3.2605,3.2681,3.2797,3.2890,3.2993,3.3095,3.3197,3.3298,3.3398,3.3493,3.3589,0,0,0,0,0,0,0,0,0,0,0,0
1716816967937,39.6504,0,0.0,3.2468,3.3591,100.000,-20.000,3,,3.2471,3.2605,3.2681,3.2797,3.2890,3.2993,3.3095,3.3197,3.3298,3.3398,3.3493,3.3589,0,0,0,0,0,0,0,0,0,0,0,0
1716816967957,39.6504,0,0.0,3.2468,3.3591,100.000,-20.000,3,,3.2468,3.2602,3.2681,3.2797,3.2892,3.2993,3.3096,3.3199,3.3296,3.3397,3.3493,3.3591,0,0,0,0,0,0,0,0,0,0,0,0
1716816968197,39.6498,0,0.0,3.2468,3.3591,100.000,-20.000,3,,3.2468,3.2602,3.2681,3.2797,3.2892,3.2993,3.3096,3.3199,3.3296,3.3397,3.3493,3.3591,0,0,0,0,0,0,0,0,0,0,0,0
1716816968437,39.6500,0,0.0,3.2468,3.3589,100.000,-20.000,3,,3.2468,3.2603,3.2681,3.2797,3.2890,3.2991,3.3095,3.3199,3.3296,3.3397,3.3493,3.3589,0,0,0,0,0,0,0,0,0,0,0,0
1716816968457,39.6500,0,0.0,3.2468,3.3589,100.000,-20.000,3,,3.2468,3.2603,3.2681,3.2797,3.2890,3.2991,3.3095,3.3199,3.3296,3.3397,3.3493,3.3589,0,0,0,0,0,0,0,0,0,0,0,0
1716816968697,39.6500,0,0.0,3.2469,3.3588,100.000,-20.000,3,,3.2469,3.2603,3.2681,3.2797,3.2890,3.2993,3.3096,3.3199,3.3296,3.3395,3.3492,3.3588,0,0,0,0,0,0,0,0,0,0,0,0
1716816968936,39.6493,0,0.0,3.2469,3.3588,100.000,-20.000,3,,3.2469,3.2603,3.2681,3.2797,3.2890,3.2993,3.3096,3.3199,3.3296,3.3395,3.3492,3.3588,0,0,0,0,0,0,0,0,0,0,0,0
1716816968957,39.6493,0,0.0,3.2469,3.3588,100.000,-20.000,3,,3.2469,3.2603,3.2681,3.2796,3.2889,3.2993,3.3095,3.3197,3.3296,3.3395,3.3492,3.3588,0,0,0,0,0,0,0,0,0,0,0,0
1716816969197,39.6503,0,0.0,3.2468,3.3591,100.000,-20.000,3,,3.2469,3.2603,3.2681,3.2796,3.2889,3.2993,3.3095,3.3197,3.3296,3.3395,3.3492,3.3588,0,0,0,0,0,0,0,0,0,0,0,0
1716816969437,39.6507,0,0.0,3.2469,3.3591,100.000,-20.000,3,,3.2469,3.2603,3.2683,3.2799,3.2890,3.2991,3.3095,3.3197,3.3299,3.3397,3.3493,3.3591,0,0,0,0,0,0,0,0,0,0,0,0
1716816969457,39.6507,0,0.0,3.2469,3.3591,100.000,-20.000,3,,3.2469,3.2603,3.2683,3.2799,3.2890,3.2991,3.3095,3.3197,3.3299,3.3397,3.3493,3.3591,0,0,0,0,0,0,0,0,0,0,0,0
1716816969696,39.6501,0,0.0,3.2468,3.3591,100.000,-20.000,3,,3.2468,3.2600,3.2681,3.2797,3.2890,3.2991,3.3095,3.3197,3.3298,3.3398,3.3495,3.3591,0,0,0,0,0,0,0,0,0,0,0,0
1716816969937,39.6500,0,0.0,3.2469,3.3591,100.000,-20.000,3,,3.2468,3.2600,3.2681,3.2797,3.2890,3.2991,3.3095,3.3197,3.3298,3.3398,3.3495,3.3591,0,0,0,0,0,0,0,0,0,0,0,0
1716816969957,39.6500,0,0.0,3.2469,3.3591,100.000,-20.000,3,,3.2469,3.2605,3.2681,3.2797,3.2890,3.2993,3.3095,3.3197,3.3295,3.3394,3.3493,3.3591,0,0,0,0,0,0,0,0,0,0,0,0
1716816970197,39.6503,0,0.0,3.2468,3.3589,100.000,-20.000,3,,3.2469,3.2605,3.2681,3.2797,3.2890,3.2993,3.3095,3.3197,3.3295,3.3394,3.3493,3.3591,0,0,0,0,0,0,0,0,0,0,0,0
1716816970439,39.6504,0,0.0,3.2468,3.3591,100.000,-20.000,3,,3.2468,3.2602,3.2681,3.2796,3.2892,3.2993,3.3096,3.3199,3.3296,3.3397,3.3495,3.3591,0,0,0,0,0,0,0,0,0,0,0,0
1716816970457,39.6504,0,0.0,3.2468,3.3591,100.000,-20.000,3,,3.2468,3.2602,3.2681,3.2796,3.2892,3.2993,3.3096,3.3199,3.3296,3.3397,3.3495,3.3591,0,0,0,0,0,0,0,0,0,0,0,0
1716816970697,39.6498,0,0.0,3.2468,3.3589,100.000,-20.000,3,,3.2468,3.2603,3.2680,3.2796,3.2890,3.2993,3.3095,3.3199,3.3296,3.3398,3.3492,3.3589,0,0,0,0,0,0,0,0,0,0,0,0
1716816970937,39.6506,0,0.0,3.2469,3.3591,100.000,-20.000,3,,3.2468,3.2603,3.2680,3.2796,3.2890,3.2993,3.3095,3.3199,3.3296,3.3398,3.3492,3.3589,0,0,0,0,0,0,0,0,0,0,0,0
1716816970957,39.6506,0,0.0,3.2469,3.3591,100.000,-20.000,3,,3.2469,3.2605,3.2680,3.2797,3.2892,3.2993,3.3095,3.3199,3.3298,3.3395,3.3493,3.3591,0,0,0,0,0,0,0,0,0,0,0,0
1716816971197,39.6506,0,0.0,3.2469,3.3591,100.000,-20.000,3,,3.2469,3.2605,3.2680,3.2797,3.2892,3.2993,3.3095,3.3199,3.3298,3.3395,3.3493,3.3591,0,0,0,0,0,0,0,0,0,0,0,0
1716816971437,39.6503,0,0.0,3.2468,3.3591,100.000,-20.000,3,,3.2468,3.2603,3.2681,3.2797,3.2889,3.2991,3.3096,3.3199,3.3298,3.3397,3.3493,3.3591,0,0,0,0,0,0,0,0,0,0,0,0
